"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"JPN","POP","MEN","MLN_PER","A","2010",62.327737,
"JPN","POP","MEN","MLN_PER","A","2011",62.207414,
"JPN","POP","MEN","MLN_PER","A","2012",62.079707,
"JPN","POP","MEN","MLN_PER","A","2013",61.984824,
"JPN","POP","MEN","MLN_PER","A","2014",61.900761,
"JPN","POP","MEN","MLN_PER","A","2015",61.841738,
"JPN","POP","MEN","MLN_PER","A","2016",61.765503,
"JPN","POP","MEN","MLN_PER","A","2017",61.655387,
"JPN","POP","MEN","MLN_PER","A","2018",61.532495,
"JPN","POP","MEN","MLN_PER","A","2019",61.411332,
"JPN","POP","MEN","MLN_PER","A","2020",61.349581,
"JPN","POP","MEN","MLN_PER","A","2021",61.019059,
"JPN","POP","TOT","MLN_PER","A","1950",84.109139,
"JPN","POP","TOT","MLN_PER","A","1951",85.475,
"JPN","POP","TOT","MLN_PER","A","1952",86.7659,
"JPN","POP","TOT","MLN_PER","A","1953",87.9553,
"JPN","POP","TOT","MLN_PER","A","1954",89.0267,
"JPN","POP","TOT","MLN_PER","A","1955",90.076594,
"JPN","POP","TOT","MLN_PER","A","1956",90.992,
"JPN","POP","TOT","MLN_PER","A","1957",91.763,
"JPN","POP","TOT","MLN_PER","A","1958",92.621,
"JPN","POP","TOT","MLN_PER","A","1959",93.514,
"JPN","POP","TOT","MLN_PER","A","1960",94.301623,
"JPN","POP","TOT","MLN_PER","A","1961",95.181,
"JPN","POP","TOT","MLN_PER","A","1962",96.087,
"JPN","POP","TOT","MLN_PER","A","1963",97.075,
"JPN","POP","TOT","MLN_PER","A","1964",98.11,
"JPN","POP","TOT","MLN_PER","A","1965",99.209137,
"JPN","POP","TOT","MLN_PER","A","1966",99.978,
"JPN","POP","TOT","MLN_PER","A","1967",101.145,
"JPN","POP","TOT","MLN_PER","A","1968",102.287,
"JPN","POP","TOT","MLN_PER","A","1969",103.491,
"JPN","POP","TOT","MLN_PER","A","1970",104.665171,
"JPN","POP","TOT","MLN_PER","A","1971",106.1,
"JPN","POP","TOT","MLN_PER","A","1972",107.595,
"JPN","POP","TOT","MLN_PER","A","1973",109.104,
"JPN","POP","TOT","MLN_PER","A","1974",110.573,
"JPN","POP","TOT","MLN_PER","A","1975",111.939643,
"JPN","POP","TOT","MLN_PER","A","1976",113.094,
"JPN","POP","TOT","MLN_PER","A","1977",114.165,
"JPN","POP","TOT","MLN_PER","A","1978",115.19,
"JPN","POP","TOT","MLN_PER","A","1979",116.155,
"JPN","POP","TOT","MLN_PER","A","1980",117.060396,
"JPN","POP","TOT","MLN_PER","A","1981",117.902,
"JPN","POP","TOT","MLN_PER","A","1982",118.728,
"JPN","POP","TOT","MLN_PER","A","1983",119.536,
"JPN","POP","TOT","MLN_PER","A","1984",120.305,
"JPN","POP","TOT","MLN_PER","A","1985",121.048923,
"JPN","POP","TOT","MLN_PER","A","1986",121.66,
"JPN","POP","TOT","MLN_PER","A","1987",122.239,
"JPN","POP","TOT","MLN_PER","A","1988",122.745,
"JPN","POP","TOT","MLN_PER","A","1989",123.205,
"JPN","POP","TOT","MLN_PER","A","1990",123.611167,
"JPN","POP","TOT","MLN_PER","A","1991",124.101,
"JPN","POP","TOT","MLN_PER","A","1992",124.567,
"JPN","POP","TOT","MLN_PER","A","1993",124.938,
"JPN","POP","TOT","MLN_PER","A","1994",125.265,
"JPN","POP","TOT","MLN_PER","A","1995",125.570246,
"JPN","POP","TOT","MLN_PER","A","1996",125.864,
"JPN","POP","TOT","MLN_PER","A","1997",126.166,
"JPN","POP","TOT","MLN_PER","A","1998",126.486,
"JPN","POP","TOT","MLN_PER","A","1999",126.686,
"JPN","POP","TOT","MLN_PER","A","2000",126.925843,
"JPN","POP","TOT","MLN_PER","A","2001",127.291,
"JPN","POP","TOT","MLN_PER","A","2002",127.435,
"JPN","POP","TOT","MLN_PER","A","2003",127.619,
"JPN","POP","TOT","MLN_PER","A","2004",127.687,
"JPN","POP","TOT","MLN_PER","A","2005",127.767994,
"JPN","POP","TOT","MLN_PER","A","2006",127.900515,
"JPN","POP","TOT","MLN_PER","A","2007",128.032743,
"JPN","POP","TOT","MLN_PER","A","2008",128.08396,
"JPN","POP","TOT","MLN_PER","A","2009",128.031514,
"JPN","POP","TOT","MLN_PER","A","2010",128.057352,
"JPN","POP","TOT","MLN_PER","A","2011",127.834233,
"JPN","POP","TOT","MLN_PER","A","2012",127.592657,
"JPN","POP","TOT","MLN_PER","A","2013",127.413888,
"JPN","POP","TOT","MLN_PER","A","2014",127.23715,
"JPN","POP","TOT","MLN_PER","A","2015",127.094745,
"JPN","POP","TOT","MLN_PER","A","2016",126.932772,
"JPN","POP","TOT","MLN_PER","A","2017",126.70621,
"JPN","POP","TOT","MLN_PER","A","2018",126.44318,
"JPN","POP","TOT","MLN_PER","A","2019",126.166948,
"JPN","POP","TOT","MLN_PER","A","2020",126.146099,
"JPN","POP","TOT","MLN_PER","A","2021",125.50229,
"JPN","POP","WOMEN","MLN_PER","A","1950",42870.89,
"JPN","POP","WOMEN","MLN_PER","A","1951",43546.5,
"JPN","POP","WOMEN","MLN_PER","A","1952",44185.3,
"JPN","POP","WOMEN","MLN_PER","A","1953",44772.3,
"JPN","POP","WOMEN","MLN_PER","A","1954",45306.4,
"JPN","POP","WOMEN","MLN_PER","A","1955",45833.937,
"JPN","POP","WOMEN","MLN_PER","A","1956",46299.5,
"JPN","POP","WOMEN","MLN_PER","A","1957",46693.5,
"JPN","POP","WOMEN","MLN_PER","A","1958",47134,
"JPN","POP","WOMEN","MLN_PER","A","1959",47592,
"JPN","POP","WOMEN","MLN_PER","A","1960",48001.178,
"JPN","POP","WOMEN","MLN_PER","A","1961",48453,
"JPN","POP","WOMEN","MLN_PER","A","1962",48919.5,
"JPN","POP","WOMEN","MLN_PER","A","1963",49426,
"JPN","POP","WOMEN","MLN_PER","A","1964",49955,
"JPN","POP","WOMEN","MLN_PER","A","1965",50516.999,
"JPN","POP","WOMEN","MLN_PER","A","1966",50913,
"JPN","POP","WOMEN","MLN_PER","A","1967",51507,
"JPN","POP","WOMEN","MLN_PER","A","1968",52086,
"JPN","POP","WOMEN","MLN_PER","A","1969",52697,
"JPN","POP","WOMEN","MLN_PER","A","1970",53295.994,
"JPN","POP","WOMEN","MLN_PER","A","1971",54024,
"JPN","POP","WOMEN","MLN_PER","A","1972",54773,
"JPN","POP","WOMEN","MLN_PER","A","1973",55498,
"JPN","POP","WOMEN","MLN_PER","A","1974",56197,
"JPN","POP","WOMEN","MLN_PER","A","1975",56848.97,
"JPN","POP","WOMEN","MLN_PER","A","1976",57436,
"JPN","POP","WOMEN","MLN_PER","A","1977",57981,
"JPN","POP","WOMEN","MLN_PER","A","1978",58508,
"JPN","POP","WOMEN","MLN_PER","A","1979",59004,
"JPN","POP","WOMEN","MLN_PER","A","1980",59466.627,
"JPN","POP","WOMEN","MLN_PER","A","1981",59901,
"JPN","POP","WOMEN","MLN_PER","A","1982",60328.5,
"JPN","POP","WOMEN","MLN_PER","A","1983",60750,
"JPN","POP","WOMEN","MLN_PER","A","1984",61155,
"JPN","POP","WOMEN","MLN_PER","A","1985",61551.607,
"JPN","POP","WOMEN","MLN_PER","A","1986",61871.5,
"JPN","POP","WOMEN","MLN_PER","A","1987",62181,
"JPN","POP","WOMEN","MLN_PER","A","1988",62443,
"JPN","POP","WOMEN","MLN_PER","A","1989",62690,
"JPN","POP","WOMEN","MLN_PER","A","1990",62914.443,
"JPN","POP","WOMEN","MLN_PER","A","1991",63167,
"JPN","POP","WOMEN","MLN_PER","A","1992",63412.5,
"JPN","POP","WOMEN","MLN_PER","A","1993",63621,
"JPN","POP","WOMEN","MLN_PER","A","1994",63819,
"JPN","POP","WOMEN","MLN_PER","A","1995",63995.848,
"JPN","POP","WOMEN","MLN_PER","A","1996",64177,
"JPN","POP","WOMEN","MLN_PER","A","1997",64361,
"JPN","POP","WOMEN","MLN_PER","A","1998",64567.5,
"JPN","POP","WOMEN","MLN_PER","A","1999",64714,
"JPN","POP","WOMEN","MLN_PER","A","2000",64815.079,
"JPN","POP","WOMEN","MLN_PER","A","2001",65047,
"JPN","POP","WOMEN","MLN_PER","A","2002",65183,
"JPN","POP","WOMEN","MLN_PER","A","2003",65315,
"JPN","POP","WOMEN","MLN_PER","A","2004",65392,
"JPN","POP","WOMEN","MLN_PER","A","2005",65419.017,
"JPN","POP","WOMEN","MLN_PER","A","2006",65513.628,
"JPN","POP","WOMEN","MLN_PER","A","2007",65608.369,
"JPN","POP","WOMEN","MLN_PER","A","2008",65661.653,
"JPN","POP","WOMEN","MLN_PER","A","2009",65673.644,
"JPN","POP","WOMEN","MLN_PER","A","2010",65729.615,
"JPN","POP","WOMEN","MLN_PER","A","2011",65626.819,
"JPN","POP","WOMEN","MLN_PER","A","2012",65512.95,
"JPN","POP","WOMEN","MLN_PER","A","2013",65429.064,
"JPN","POP","WOMEN","MLN_PER","A","2014",65336.389,
"JPN","POP","WOMEN","MLN_PER","A","2015",65253.007,
"JPN","POP","WOMEN","MLN_PER","A","2016",65167.269,
"JPN","POP","WOMEN","MLN_PER","A","2017",65050.823,
"JPN","POP","WOMEN","MLN_PER","A","2018",64910.685,
"JPN","POP","WOMEN","MLN_PER","A","2019",64755.616,
"JPN","POP","WOMEN","MLN_PER","A","2020",64796.518,
"JPN","POP","WOMEN","MLN_PER","A","2021",64483.231,
"KOR","POP","TOT","AGRWTH","A","1951",1.25578127180504,
"KOR","POP","TOT","AGRWTH","A","1952",1.8770459947853,
"KOR","POP","TOT","AGRWTH","A","1953",2.39898273141156,
"KOR","POP","TOT","AGRWTH","A","1954",2.81327735399056,
"KOR","POP","TOT","AGRWTH","A","1955",3.11760332483002,
"KOR","POP","TOT","AGRWTH","A","1956",3.31298835523696,
"KOR","POP","TOT","AGRWTH","A","1957",3.40423565771862,
"KOR","POP","TOT","AGRWTH","A","1958",3.40015080049131,
"KOR","POP","TOT","AGRWTH","A","1959",3.3129745507995,
"KOR","POP","TOT","AGRWTH","A","1960",1.87158751372448,
"KOR","POP","TOT","AGRWTH","A","1961",3.01170532633168,
"KOR","POP","TOT","AGRWTH","A","1962",2.90059180678106,
"KOR","POP","TOT","AGRWTH","A","1963",2.82395863467887,
"KOR","POP","TOT","AGRWTH","A","1964",2.64989620804565,
"KOR","POP","TOT","AGRWTH","A","1965",2.57473916936209,
"KOR","POP","TOT","AGRWTH","A","1966",2.54626476510411,
"KOR","POP","TOT","AGRWTH","A","1967",2.36248856867767,
"KOR","POP","TOT","AGRWTH","A","1968",2.34748066466998,
"KOR","POP","TOT","AGRWTH","A","1969",2.28924407057172,
"KOR","POP","TOT","AGRWTH","A","1970",2.20820164273279,
"KOR","POP","TOT","AGRWTH","A","1971",1.99088255397419,
"KOR","POP","TOT","AGRWTH","A","1972",1.89370679491565,
"KOR","POP","TOT","AGRWTH","A","1973",1.78401956985688,
"KOR","POP","TOT","AGRWTH","A","1974",1.72745631202561,
"KOR","POP","TOT","AGRWTH","A","1975",1.69622532007566,
"KOR","POP","TOT","AGRWTH","A","1976",1.60937168949901,
"KOR","POP","TOT","AGRWTH","A","1977",1.57125580878186,
"KOR","POP","TOT","AGRWTH","A","1978",1.53079517227865,
"KOR","POP","TOT","AGRWTH","A","1979",1.52843780570224,
"KOR","POP","TOT","AGRWTH","A","1980",1.5706700410793,
"KOR","POP","TOT","AGRWTH","A","1981",1.57243872098185,
"KOR","POP","TOT","AGRWTH","A","1982",1.55747265828528,
"KOR","POP","TOT","AGRWTH","A","1983",1.48513902331953,
"KOR","POP","TOT","AGRWTH","A","1984",1.24166373363857,
"KOR","POP","TOT","AGRWTH","A","1985",0.989428390210592,
"KOR","POP","TOT","AGRWTH","A","1986",0.999687691027028,
"KOR","POP","TOT","AGRWTH","A","1987",0.99000152231029,
"KOR","POP","TOT","AGRWTH","A","1988",0.983998967845852,
"KOR","POP","TOT","AGRWTH","A","1989",0.994000963140589,
"KOR","POP","TOT","AGRWTH","A","1990",0.989998878184236,
"KOR","POP","TOT","AGRWTH","A","1991",0.994700564504426,
"KOR","POP","TOT","AGRWTH","A","1992",1.0445793882922,
"KOR","POP","TOT","AGRWTH","A","1993",1.02099841816631,
"KOR","POP","TOT","AGRWTH","A","1994",1.01123602624283,
"KOR","POP","TOT","AGRWTH","A","1995",1.01128007680739,
"KOR","POP","TOT","AGRWTH","A","1996",0.957332814760502,
"KOR","POP","TOT","AGRWTH","A","1997",0.942124119441935,
"KOR","POP","TOT","AGRWTH","A","1998",0.724476743705278,
"KOR","POP","TOT","AGRWTH","A","1999",0.713326733713281,
"KOR","POP","TOT","AGRWTH","A","2000",0.839686621163495,
"KOR","POP","TOT","AGRWTH","A","2001",0.770192616333807,
"KOR","POP","TOT","AGRWTH","A","2002",0.5796306721674,
"KOR","POP","TOT","AGRWTH","A","2003",0.51966706248514,
"KOR","POP","TOT","AGRWTH","A","2004",0.39711786835178,
"KOR","POP","TOT","AGRWTH","A","2005",0.212222658301242,
"KOR","POP","TOT","AGRWTH","A","2006",0.526581533035032,
"KOR","POP","TOT","AGRWTH","A","2007",0.506512492224127,
"KOR","POP","TOT","AGRWTH","A","2008",0.762206801389822,
"KOR","POP","TOT","AGRWTH","A","2009",0.516009594838481,
"KOR","POP","TOT","AGRWTH","A","2010",0.499468289370239,
"KOR","POP","TOT","AGRWTH","A","2011",0.77193593944333,
"KOR","POP","TOT","AGRWTH","A","2012",0.527097959618347,
"KOR","POP","TOT","AGRWTH","A","2013",0.456256316129053,
"KOR","POP","TOT","AGRWTH","A","2014",0.630126860012573,
"KOR","POP","TOT","AGRWTH","A","2015",0.528681109824393,
"KOR","POP","TOT","AGRWTH","A","2016",0.397640322942999,
"KOR","POP","TOT","AGRWTH","A","2017",0.281363103372474,
"KOR","POP","TOT","AGRWTH","A","2018",0.434460080739597,
"KOR","POP","TOT","AGRWTH","A","2019",0.348480755803357,
"KOR","POP","TOT","AGRWTH","A","2020",0.137964349611788,
"KOR","POP","TOT","AGRWTH","A","2021",-0.176253142130933,
"KOR","POP","MEN","MLN_PER","A","1950",10.256241,
"KOR","POP","MEN","MLN_PER","A","1951",10.11571,
"KOR","POP","MEN","MLN_PER","A","1952",10.186373,
"KOR","POP","MEN","MLN_PER","A","1953",10.408351,
"KOR","POP","MEN","MLN_PER","A","1954",10.699241,
"KOR","POP","MEN","MLN_PER","A","1955",11.034374,
"KOR","POP","MEN","MLN_PER","A","1956",11.387282,
"KOR","POP","MEN","MLN_PER","A","1957",11.756225,
"KOR","POP","MEN","MLN_PER","A","1958",12.140688,
"KOR","POP","MEN","MLN_PER","A","1959",12.532548,
"KOR","POP","MEN","MLN_PER","A","1960",12.550691,
"KOR","POP","MEN","MLN_PER","A","1961",12.936583,
"KOR","POP","MEN","MLN_PER","A","1962",13.320983,
"KOR","POP","MEN","MLN_PER","A","1963",13.70812,
"KOR","POP","MEN","MLN_PER","A","1964",14.08195,
"KOR","POP","MEN","MLN_PER","A","1965",14.452831,
"KOR","POP","MEN","MLN_PER","A","1966",14.829861,
"KOR","POP","MEN","MLN_PER","A","1967",15.205393,
"KOR","POP","MEN","MLN_PER","A","1968",15.576098,
"KOR","POP","MEN","MLN_PER","A","1969",15.940965,
"KOR","POP","MEN","MLN_PER","A","1970",16.308607,
"KOR","POP","MEN","MLN_PER","A","1971",16.648884,
"KOR","POP","MEN","MLN_PER","A","1972",16.955438,
"KOR","POP","MEN","MLN_PER","A","1973",17.234877,
"KOR","POP","MEN","MLN_PER","A","1974",17.514223,
"KOR","POP","MEN","MLN_PER","A","1975",17.765828,
"KOR","POP","MEN","MLN_PER","A","1976",18.058503,
"KOR","POP","MEN","MLN_PER","A","1977",18.349416,
"KOR","POP","MEN","MLN_PER","A","1978",18.637254,
"KOR","POP","MEN","MLN_PER","A","1979",18.929361,
"KOR","POP","MEN","MLN_PER","A","1980",19.235736,
"KOR","POP","MEN","MLN_PER","A","1981",19.53568,
"KOR","POP","MEN","MLN_PER","A","1982",19.837392,
"KOR","POP","MEN","MLN_PER","A","1983",20.12912,
"KOR","POP","MEN","MLN_PER","A","1984",20.375175,
"KOR","POP","MEN","MLN_PER","A","1985",20.5756,
"KOR","POP","MEN","MLN_PER","A","1986",20.771997,
"KOR","POP","MEN","MLN_PER","A","1987",20.95998,
"KOR","POP","MEN","MLN_PER","A","1988",21.155226,
"KOR","POP","MEN","MLN_PER","A","1989",21.357389,
"KOR","POP","MEN","MLN_PER","A","1990",21.568181,
"KOR","POP","MEN","MLN_PER","A","1991",21.783914,
"KOR","POP","MEN","MLN_PER","A","1992",22.013655,
"KOR","POP","MEN","MLN_PER","A","1993",22.242554,
"KOR","POP","MEN","MLN_PER","A","1994",22.472496,
"KOR","POP","MEN","MLN_PER","A","1995",22.705329,
"KOR","POP","MEN","MLN_PER","A","1996",22.924512,
"KOR","POP","MEN","MLN_PER","A","1997",23.148092,
"KOR","POP","MEN","MLN_PER","A","1998",23.295727,
"KOR","POP","MEN","MLN_PER","A","1999",23.457837,
"KOR","POP","MEN","MLN_PER","A","2000",23.666769,
"KOR","POP","MEN","MLN_PER","A","2001",23.854971,
"KOR","POP","MEN","MLN_PER","A","2002",23.991377,
"KOR","POP","MEN","MLN_PER","A","2003",24.120872,
"KOR","POP","MEN","MLN_PER","A","2004",24.21074,
"KOR","POP","MEN","MLN_PER","A","2005",24.243234,
"KOR","POP","MEN","MLN_PER","A","2006",24.369561,
"KOR","POP","MEN","MLN_PER","A","2007",24.49119,
"KOR","POP","MEN","MLN_PER","A","2008",24.671648,
"KOR","POP","MEN","MLN_PER","A","2009",24.774341,
"KOR","POP","MEN","MLN_PER","A","2010",24.881114,
"KOR","POP","MEN","MLN_PER","A","2011",25.069867,
"KOR","POP","MEN","MLN_PER","A","2012",25.18738,
"KOR","POP","MEN","MLN_PER","A","2013",25.285319,
"KOR","POP","MEN","MLN_PER","A","2014",25.445077,
"KOR","POP","MEN","MLN_PER","A","2015",25.585894,
"KOR","POP","MEN","MLN_PER","A","2016",25.670949,
"KOR","POP","MEN","MLN_PER","A","2017",25.736793,
"KOR","POP","MEN","MLN_PER","A","2018",25.863502,
"KOR","POP","MEN","MLN_PER","A","2019",25.913295,
"KOR","POP","MEN","MLN_PER","A","2020",25.945737,
"KOR","POP","MEN","MLN_PER","A","2021",25.961532,
"KOR","POP","TOT","MLN_PER","A","1950",20.104013,
"KOR","POP","TOT","MLN_PER","A","1951",20.116893,
"KOR","POP","TOT","MLN_PER","A","1952",20.39337,
"KOR","POP","TOT","MLN_PER","A","1953",20.862395,
"KOR","POP","TOT","MLN_PER","A","1954",21.432886,
"KOR","POP","TOT","MLN_PER","A","1955",22.075008,
"KOR","POP","TOT","MLN_PER","A","1956",22.763455,
"KOR","POP","TOT","MLN_PER","A","1957",23.494051,
"KOR","POP","TOT","MLN_PER","A","1958",24.256851,
"KOR","POP","TOT","MLN_PER","A","1959",25.036099,
"KOR","POP","TOT","MLN_PER","A","1960",25.012374,
"KOR","POP","TOT","MLN_PER","A","1961",25.765673,
"KOR","POP","TOT","MLN_PER","A","1962",26.51303,
"KOR","POP","TOT","MLN_PER","A","1963",27.261747,
"KOR","POP","TOT","MLN_PER","A","1964",27.984155,
"KOR","POP","TOT","MLN_PER","A","1965",28.704674,
"KOR","POP","TOT","MLN_PER","A","1966",29.435571,
"KOR","POP","TOT","MLN_PER","A","1967",30.130983,
"KOR","POP","TOT","MLN_PER","A","1968",30.838302,
"KOR","POP","TOT","MLN_PER","A","1969",31.544266,
"KOR","POP","TOT","MLN_PER","A","1970",32.240827,
"KOR","POP","TOT","MLN_PER","A","1971",32.882704,
"KOR","POP","TOT","MLN_PER","A","1972",33.505406,
"KOR","POP","TOT","MLN_PER","A","1973",34.103149,
"KOR","POP","TOT","MLN_PER","A","1974",34.692266,
"KOR","POP","TOT","MLN_PER","A","1975",35.280725,
"KOR","POP","TOT","MLN_PER","A","1976",35.848523,
"KOR","POP","TOT","MLN_PER","A","1977",36.411795,
"KOR","POP","TOT","MLN_PER","A","1978",36.969185,
"KOR","POP","TOT","MLN_PER","A","1979",37.534236,
"KOR","POP","TOT","MLN_PER","A","1980",38.123775,
"KOR","POP","TOT","MLN_PER","A","1981",38.723248,
"KOR","POP","TOT","MLN_PER","A","1982",39.326352,
"KOR","POP","TOT","MLN_PER","A","1983",39.910403,
"KOR","POP","TOT","MLN_PER","A","1984",40.405956,
"KOR","POP","TOT","MLN_PER","A","1985",40.805744,
"KOR","POP","TOT","MLN_PER","A","1986",41.213674,
"KOR","POP","TOT","MLN_PER","A","1987",41.62169,
"KOR","POP","TOT","MLN_PER","A","1988",42.031247,
"KOR","POP","TOT","MLN_PER","A","1989",42.449038,
"KOR","POP","TOT","MLN_PER","A","1990",42.869283,
"KOR","POP","TOT","MLN_PER","A","1991",43.295704,
"KOR","POP","TOT","MLN_PER","A","1992",43.747962,
"KOR","POP","TOT","MLN_PER","A","1993",44.194628,
"KOR","POP","TOT","MLN_PER","A","1994",44.64154,
"KOR","POP","TOT","MLN_PER","A","1995",45.092991,
"KOR","POP","TOT","MLN_PER","A","1996",45.524681,
"KOR","POP","TOT","MLN_PER","A","1997",45.95358,
"KOR","POP","TOT","MLN_PER","A","1998",46.286503,
"KOR","POP","TOT","MLN_PER","A","1999",46.616677,
"KOR","POP","TOT","MLN_PER","A","2000",47.008111,
"KOR","POP","TOT","MLN_PER","A","2001",47.370164,
"KOR","POP","TOT","MLN_PER","A","2002",47.644736,
"KOR","POP","TOT","MLN_PER","A","2003",47.89233,
"KOR","POP","TOT","MLN_PER","A","2004",48.082519,
"KOR","POP","TOT","MLN_PER","A","2005",48.184561,
"KOR","POP","TOT","MLN_PER","A","2006",48.438292,
"KOR","POP","TOT","MLN_PER","A","2007",48.683638,
"KOR","POP","TOT","MLN_PER","A","2008",49.054708,
"KOR","POP","TOT","MLN_PER","A","2009",49.307835,
"KOR","POP","TOT","MLN_PER","A","2010",49.554112,
"KOR","POP","TOT","MLN_PER","A","2011",49.936638,
"KOR","POP","TOT","MLN_PER","A","2012",50.199853,
"KOR","POP","TOT","MLN_PER","A","2013",50.428893,
"KOR","POP","TOT","MLN_PER","A","2014",50.746659,
"KOR","POP","TOT","MLN_PER","A","2015",51.014947,
"KOR","POP","TOT","MLN_PER","A","2016",51.217803,
"KOR","POP","TOT","MLN_PER","A","2017",51.361911,
"KOR","POP","TOT","MLN_PER","A","2018",51.585058,
"KOR","POP","TOT","MLN_PER","A","2019",51.764822,
"KOR","POP","TOT","MLN_PER","A","2020",51.836239,
"KOR","POP","TOT","MLN_PER","A","2021",51.744876,
"KOR","POP","WOMEN","MLN_PER","A","1950",9847.772,
"KOR","POP","WOMEN","MLN_PER","A","1951",10001.181,
"KOR","POP","WOMEN","MLN_PER","A","1952",10206.998,
"KOR","POP","WOMEN","MLN_PER","A","1953",10454.046,
"KOR","POP","WOMEN","MLN_PER","A","1954",10733.644,
"KOR","POP","WOMEN","MLN_PER","A","1955",11040.636,
"KOR","POP","WOMEN","MLN_PER","A","1956",11376.177,
"KOR","POP","WOMEN","MLN_PER","A","1957",11737.823,
"KOR","POP","WOMEN","MLN_PER","A","1958",12116.163,
"KOR","POP","WOMEN","MLN_PER","A","1959",12503.55,
"KOR","POP","WOMEN","MLN_PER","A","1960",12461.683,
"KOR","POP","WOMEN","MLN_PER","A","1961",12829.09,
"KOR","POP","WOMEN","MLN_PER","A","1962",13192.047,
"KOR","POP","WOMEN","MLN_PER","A","1963",13553.627,
"KOR","POP","WOMEN","MLN_PER","A","1964",13902.205,
"KOR","POP","WOMEN","MLN_PER","A","1965",14251.843,
"KOR","POP","WOMEN","MLN_PER","A","1966",14605.71,
"KOR","POP","WOMEN","MLN_PER","A","1967",14925.59,
"KOR","POP","WOMEN","MLN_PER","A","1968",15262.204,
"KOR","POP","WOMEN","MLN_PER","A","1969",15603.301,
"KOR","POP","WOMEN","MLN_PER","A","1970",15932.22,
"KOR","POP","WOMEN","MLN_PER","A","1971",16233.82,
"KOR","POP","WOMEN","MLN_PER","A","1972",16549.968,
"KOR","POP","WOMEN","MLN_PER","A","1973",16868.272,
"KOR","POP","WOMEN","MLN_PER","A","1974",17178.043,
"KOR","POP","WOMEN","MLN_PER","A","1975",17514.897,
"KOR","POP","WOMEN","MLN_PER","A","1976",17790.02,
"KOR","POP","WOMEN","MLN_PER","A","1977",18062.379,
"KOR","POP","WOMEN","MLN_PER","A","1978",18331.931,
"KOR","POP","WOMEN","MLN_PER","A","1979",18604.875,
"KOR","POP","WOMEN","MLN_PER","A","1980",18888.039,
"KOR","POP","WOMEN","MLN_PER","A","1981",19187.568,
"KOR","POP","WOMEN","MLN_PER","A","1982",19488.96,
"KOR","POP","WOMEN","MLN_PER","A","1983",19781.283,
"KOR","POP","WOMEN","MLN_PER","A","1984",20030.781,
"KOR","POP","WOMEN","MLN_PER","A","1985",20230.144,
"KOR","POP","WOMEN","MLN_PER","A","1986",20441.677,
"KOR","POP","WOMEN","MLN_PER","A","1987",20661.71,
"KOR","POP","WOMEN","MLN_PER","A","1988",20876.021,
"KOR","POP","WOMEN","MLN_PER","A","1989",21091.649,
"KOR","POP","WOMEN","MLN_PER","A","1990",21301.102,
"KOR","POP","WOMEN","MLN_PER","A","1991",21511.79,
"KOR","POP","WOMEN","MLN_PER","A","1992",21734.307,
"KOR","POP","WOMEN","MLN_PER","A","1993",21952.074,
"KOR","POP","WOMEN","MLN_PER","A","1994",22169.044,
"KOR","POP","WOMEN","MLN_PER","A","1995",22387.662,
"KOR","POP","WOMEN","MLN_PER","A","1996",22600.169,
"KOR","POP","WOMEN","MLN_PER","A","1997",22805.488,
"KOR","POP","WOMEN","MLN_PER","A","1998",22990.776,
"KOR","POP","WOMEN","MLN_PER","A","1999",23158.84,
"KOR","POP","WOMEN","MLN_PER","A","2000",23341.342,
"KOR","POP","WOMEN","MLN_PER","A","2001",23515.193,
"KOR","POP","WOMEN","MLN_PER","A","2002",23653.359,
"KOR","POP","WOMEN","MLN_PER","A","2003",23771.458,
"KOR","POP","WOMEN","MLN_PER","A","2004",23871.779,
"KOR","POP","WOMEN","MLN_PER","A","2005",23941.327,
